"","day","latency","dist","target_quadrant","opposite_quadrant","wall_zone"
"1",1,13.9447021932502,2.44032288381878,45.8333333333333,0,31.25
"2",2,24.2340798885583,4.2409639804977,17.3611111111111,31.25,20.1388888888889
"3",3,5.99544115500494,1.04920220212586,52.6315789473684,0,26.3157894736842
"4",4,57.9855678452759,10.1474743729233,12.8712871287129,22.2772277227723,9.9009900990099
"5",5,13.0545734623935,2.28455035591887,15.1162790697674,8.13953488372093,0
"6",6,60.0656703627081,10.5114923134739,11.8604651162791,13.7209302325581,10
"7",7,15.8490620582293,2.77358586019012,51.9230769230769,0,8.65384615384615
"8",8,60.1352318892402,10.523665580617,4.56989247311828,34.4086021505376,11.2903225806452
"9",1,60.0505787077257,10.508851273852,7.09382151029748,16.9336384439359,24.2562929061785
"10",2,60.0453530973876,10.5079367920428,4.71204188481675,22.2513089005236,11.7801047120419
"11",3,60.0469853800177,10.5082224415031,25.5868544600939,18.075117370892,4.92957746478873
"12",4,60.0016715068659,10.5002925137015,11.6336633663366,17.5742574257426,6.18811881188119
"13",5,5.38981322360631,0.943217314131104,19.3548387096774,0,48.3870967741936
"14",6,52.698746561169,9.22228064820458,11.3960113960114,26.2108262108262,4.55840455840456
"15",7,60.0161240639814,10.5028217111967,8.17757009345794,29.2056074766355,9.34579439252336
"16",8,18.0399849369756,3.15699736397073,25,8.33333333333333,0
"17",1,33.455879460242,5.85477890554235,16.5322580645161,17.741935483871,20.5645161290323
"18",2,60.0590647349023,10.5103363286079,15.296803652968,19.1780821917808,21.9178082191781
"19",3,60.0492150845254,10.508612639792,16.747572815534,41.0194174757282,15.7766990291262
"20",4,60.1343898223757,10.5235182189158,12.0822622107969,19.280205655527,20.0514138817481
"21",5,60.1378604863773,10.524125585116,12.6074498567335,35.5300859598854,4.01146131805158
"22",6,60.1089208365514,10.5190611463965,10.7317073170732,8.04878048780488,33.6585365853659
"23",7,30.0706452207743,5.2623629136355,3.61990950226244,28.0542986425339,29.8642533936652
"24",8,37.2209318776946,6.51366307859655,23.4375,8.33333333333333,17.7083333333333
"25",1,60.0487129686375,10.5085247695116,14.4495412844037,23.1651376146789,13.302752293578
