"","day","latency","dist","target_quadrant","opposite_quadrant","wall_zone"
"1",1,60.0496875593834,10.5086953228921,6.11246943765281,3.42298288508557,36.6748166259169
"2",2,14.8046123897495,2.59080716820617,18.5185185185185,0,66.6666666666667
"3",3,60.0855786181364,10.5149762581739,2.10084033613445,21.6386554621849,27.1008403361345
"4",4,12.4199888430759,2.17349804753828,36.9230769230769,0,30.7692307692308
"5",5,59.618160144882,10.4331780253543,30.8788598574822,29.2161520190024,6.65083135391924
"6",6,19.6463210501659,3.43810618377903,55.4545454545455,4.54545454545455,22.7272727272727
"7",7,22.7383306843177,3.9792078697556,57.8231292517007,0,10.2040816326531
"8",8,19.7905147189429,3.46334007581501,87.8048780487805,0,0
"9",1,60.0836935399863,10.5146463694976,12.860310421286,17.7383592017738,24.1685144124169
"10",2,60.0341310843873,10.5059729397678,12.590799031477,22.7602905569007,36.5617433414044
"11",3,59.7834490132664,10.4621035773216,18.9393939393939,22.4747474747475,31.0606060606061
"12",4,52.129377460546,9.12264105559555,51.6034985422741,11.9533527696793,15.1603498542274
"13",5,59.4914305571173,10.4110003474955,4.63576158940397,47.0198675496689,20.9713024282561
"14",6,12.7103854772326,2.2243174585157,75,0,0
"15",7,9.21308380497087,1.6122896658699,31.0344827586207,0,0
"16",8,9.23163404977031,1.6155359587098,11.9402985074627,0,34.3283582089552
"17",1,60.1267028413846,10.5221729972423,4.91803278688525,16.3934426229508,46.3700234192037
"18",2,25.4101176372961,4.44677058652682,19.8830409356725,14.6198830409357,36.8421052631579
"19",3,25.9972789647252,4.54952381882692,15.1351351351351,16.2162162162162,28.6486486486486
"20",4,60.130982851785,10.5229219990624,12.2969837587007,22.737819025522,15.3132250580046
"21",5,9.78683274968053,1.71269573119409,8.75,57.5,0
"22",6,37.5405533750029,6.56959684062551,7.69230769230769,27.6923076923077,26.9230769230769
"23",7,8.89658479042767,1.55690233832484,15.3846153846154,0,17.3076923076923
"24",8,11.916759316562,2.08543288039835,4.54545454545455,0,37.5
"25",1,25.6410546633891,4.48718456609309,23.7373737373737,0,30.3030303030303
"26",2,60.0926124024248,10.5162071704243,2.63157894736842,27.3684210526316,28.9473684210526
"27",3,34.0331060188821,5.95579355330436,8.60655737704918,0,15.9836065573771
"28",4,15.2017221411411,2.66030137469969,74,0,0
"29",5,7.74800363131573,1.35590063548025,11.5384615384615,0,0
"30",6,6.50705001248795,1.13873375218539,75.6756756756757,0,0
"31",7,4.29559634913257,0.7517293610982,30,0,0
"32",8,9.75576969037622,1.70725969581584,73.134328358209,0,0
"33",1,60.0871960228625,10.5152593040009,3.36322869955157,8.74439461883408,52.6905829596413
"34",2,55.016880594513,9.62795410403977,8.48329048843188,10.5398457583548,42.9305912596401
"35",3,60.0647288875258,10.511327555317,30.9859154929577,2.8169014084507,31.6901408450704
"36",4,33.1668200903215,5.80419351580626,14.2292490118577,3.55731225296443,38.7351778656126
"37",5,10.7647049573714,1.88382336753999,50.7936507936508,0,20.6349206349206
"38",6,44.7566008521937,7.8324051491339,12.5382262996942,25.9938837920489,36.3914373088685
"39",7,5.15033292508501,0.901308261889877,18.1818181818182,0,0
"40",8,36.5339864365052,6.39344762638841,22.9249011857708,35.5731225296443,22.9249011857708
"41",1,60.0212727277317,10.503722727353,5.40540540540541,21.3963963963964,52.7027027027027
"42",2,60.1921389604337,10.5336243180759,2.30414746543779,18.6635944700461,35.9447004608295
"43",3,53.9872554438241,9.4477697026692,37.2881355932203,0,34.1404358353511
"44",4,33.7839490724314,5.9121910876755,4.8,8.8,26
"45",5,5.27181581654284,0.922567767894997,56.25,0,0
"46",6,10.9029748309594,1.90802059541789,67.948717948718,0,16.6666666666667
"47",7,5.08322668017125,0.889564669029969,34.2105263157895,0,0
"48",8,4.79787435989813,0.839628012982172,18.5185185185185,0,0
"49",1,53.3267381232708,9.33217917157238,4.61165048543689,31.3106796116505,34.9514563106796
"50",2,42.3943809056964,7.41901665849688,19.1823899371069,22.6415094339623,16.3522012578616
"51",3,37.3386114008525,6.53425699514918,22.1757322175732,17.1548117154812,15.8995815899582
"52",4,32.590944707196,5.7034153237593,9.95670995670996,0,24.2424242424242
"53",5,41.0646362307301,7.18631134037776,15.3333333333333,34.6666666666667,19.3333333333333
"54",6,25.470717072421,4.45737548767367,7.59493670886076,8.22784810126582,26.5822784810127
"55",7,25.6434745530865,4.48760804679013,8,7,63.5
"56",8,17.2097460359999,3.01170555629999,70.6422018348624,0,1.8348623853211
"57",1,32.1685830998797,5.62950204247894,32.0388349514563,4.36893203883495,45.1456310679612
"58",2,37.9055711984011,6.6334749597202,11.1553784860558,19.5219123505976,26.2948207171315
"59",3,37.4384423769394,6.5517274159644,18.9393939393939,6.81818181818182,32.9545454545455
"60",4,12.212722998223,2.13722652468902,6.25,0,29.1666666666667
"61",5,19.2131495432034,3.3623011700606,44.6043165467626,5.75539568345324,0
"62",6,14.7624837990332,2.58343466483081,46.551724137931,0,28.448275862069
"63",7,9.84072722890531,1.72212726505843,7.89473684210526,0,44.7368421052632
"64",8,5.86801670116979,1.02690292270471,13.1578947368421,0,0
"65",1,45.3178881364802,7.93063042388404,35.2750809061489,0,19.7411003236246
"66",2,12.3633174586348,2.16358055526109,41.5584415584416,0,20.7792207792208
"67",3,60.1413755623667,10.5247407234142,14.7887323943662,36.150234741784,20.4225352112676
"68",4,57.7256180800368,10.1019831640064,13.1386861313869,35.2798053527981,14.1119221411192
"69",5,5.4610439028012,0.95568268299021,33.3333333333333,0,0
"70",6,60.2141495848646,10.5374761773513,1.49253731343284,45.771144278607,17.1641791044776
"71",7,12.2716010986217,2.14753019225879,30.2325581395349,0,0
"72",8,16.3139016672435,2.85493279176761,56.8421052631579,0,8.42105263157895
"73",1,37.9758183657437,6.64576821400514,10.5633802816901,24.2957746478873,22.5352112676056
"74",2,28.642144804434,5.01237534077595,37.4384236453202,11.3300492610837,14.7783251231527
"75",3,10.3079693760294,1.80389464080514,27.3972602739726,0,27.3972602739726
"76",4,45.0271398575383,7.8797494750692,8.6687306501548,29.7213622291022,23.2198142414861
"77",5,18.317845072946,3.20562288776554,15.3846153846154,4.61538461538462,16.9230769230769
"78",6,18.0800520740926,3.16400911296621,25.3521126760563,0,14.0845070422535
"79",7,7.85985774057488,1.37547510460061,13.0434782608696,4.34782608695652,6.52173913043478
"80",8,5.48818985292682,0.960433224262193,17.2413793103448,0,0
"81",1,38.0194816267819,6.65340928468682,3.67647058823529,31.9852941176471,25
"82",2,5.05834687738291,0.885210703542008,38.7096774193548,0,41.9354838709677
"83",3,8.80657082500619,1.54114989437608,21.5384615384615,0,32.3076923076923
"84",4,12.1311526482623,2.12295171344589,59.375,0,20.3125
"85",5,41.5164457391099,7.26537800434423,12.7035830618893,46.9055374592834,17.5895765472313
"86",6,37.5254102478526,6.5669467933742,63.28125,7.8125,3.90625
"87",7,31.0239238212558,5.42918666871977,4.2654028436019,35.0710900473934,27.9620853080569
"88",8,4.94331465099227,0.865080063923646,37.9310344827586,0,0
"89",1,60.1036716733905,10.5181425428433,16.9712793733681,18.0156657963446,15.4046997389034
"90",2,48.2639102156257,8.44618428773451,16.0606060606061,3.93939393939394,12.7272727272727
"91",3,36.4204509469039,6.37357891570817,9.23694779116466,2.40963855421687,12.4497991967871
"92",4,7.83258786291025,1.37070287600929,20.9302325581395,0,44.1860465116279
"93",5,41.1368398731041,7.19894697779322,4.10958904109589,21.2328767123288,23.972602739726
