"","day","latency","dist","target_quadrant","opposite_quadrant","wall_zone"
"1",1,60.0036877211163,10.5006453511953,4.07124681933842,31.5521628498728,23.9185750636132
"2",2,39.2008438626394,6.8601476759619,17.8988326848249,23.7354085603113,22.568093385214
"3",3,12.1039876663958,2.11819784161927,9.09090909090909,43.1818181818182,0
"4",4,32.9771962882322,5.77100935044064,24.4444444444444,22.2222222222222,0
"5",5,10.6576998564258,1.86509747487451,17.2413793103448,27.5862068965517,0
"6",6,3.50646029055023,0.61363055084629,36.3636363636364,0,0
"7",7,4.40745929421271,0.771305376487223,30.7692307692308,0,0
"8",8,24.3889368940087,4.26806395645153,21.5384615384615,24.6153846153846,0
"9",1,60.0757654997311,10.5132589624529,9.97442455242967,13.5549872122762,53.7084398976982
"10",2,11.6010595703028,2.030185424803,18.75,20.8333333333333,0
"11",3,19.9954392325201,3.49920186569101,23.5849056603774,26.4150943396226,0
"12",4,4.38613182267418,0.767573068967982,30.7692307692308,0,0
"13",5,4.38460930558786,0.767306628477876,30.7692307692308,0,0
"14",6,10.1856189531775,1.78248331680607,17.2413793103448,24.1379310344828,0
"15",7,3.54658187482665,0.620651828094665,45.4545454545455,0,0
"16",8,3.48946684753347,0.610656698318357,45.4545454545455,0,0
"17",1,27.3860561933837,4.79255983384216,47.6923076923077,0,17.4358974358974
"18",2,16.4090066375813,2.87157616157673,36.4485981308411,14.018691588785,0
"19",3,26.0905496752729,4.56584619317276,18.1818181818182,22.2222222222222,0
"20",4,3.53835932981876,0.619212882718283,45.4545454545455,0,0
"21",5,10.6559952164788,1.86479916288379,17.2413793103448,27.5862068965517,0
"22",6,4.36397115158474,0.76369495152733,30.7692307692308,0,0
"23",7,9.75236073344655,1.70666312835315,14.8148148148148,29.6296296296296,0
"24",8,9.75109512372121,1.70644164665121,14.8148148148148,29.6296296296296,0
"25",1,45.949289333636,8.04112563338631,29.1814946619217,5.33807829181495,20.9964412811388
"26",2,60.1293106050827,10.5226293558895,17.027027027027,16.2162162162162,2.43243243243243
"27",3,3.26423229997723,0.571240652496015,36.3636363636364,0,0
"28",4,10.2278940577493,1.78988146010613,14.2857142857143,32.1428571428571,0
"29",5,60.3168977044503,10.5554570982788,25.974025974026,22.7272727272727,0
"30",6,3.3072649135645,0.578771359873788,36.3636363636364,0,0
"31",7,4.39148538085866,0.768509941650265,30.7692307692308,0,0
"32",8,10.8998512919172,1.9074739760855,13.3333333333333,26.6666666666667,0
"33",1,60.0749230221116,10.5131115288695,0,0.598802395209581,96.4071856287425
"34",2,60.0468927551984,10.5082062321597,3.08788598574822,15.9144893111639,62.4703087885986
"35",3,6.12436949666089,1.07176466191566,16.1290322580645,29.0322580645161,0
"36",4,60.2117934336734,10.5370638508928,0.814663951120163,13.2382892057026,53.1568228105906
"37",5,58.4046283611574,10.2208099632025,6.97115384615385,44.2307692307692,25.4807692307692
"38",6,60.0164961289098,10.5028868225592,14.7268408551069,20.6650831353919,36.5795724465558
"39",7,60.0449636713495,10.5078686424862,13.0952380952381,10.952380952381,14.7619047619048
"40",8,60.1238207368226,10.5216686289439,7.2992700729927,19.4647201946472,10.705596107056
